Id,Source,Translation,Comment
JWK-FM-Locations-Towns-24e39aad-Threatleveldenot,"Threat level denotes how much trouble the resistance has been recently making. The bigger the threat, the more activity from enemy forces you can expect. Killings, shootings, and even sightings of resistance fighters will rapidly increase threat. Threat will decay over time, so if you are facing too much enemy activity, it is best to change the area of operations for some time and come back later.",,
JWK-FM-Locations-Towns-2b3b59d1-Threat,Threat,,
JWK-FM-Locations-Towns-45020fd9-Townsarekeyplace,"Towns are key places for your revolution. Most importantly, they are the home of the local population, whose support is desperately needed. Towns come in three sizes: <b>villages</b>, <b>towns</b> and <b>cities</b>, based on the number of residents and their infrastructure.",,
JWK-FM-Locations-Towns-Title,Towns,,
JWK-FM-Locations-Towns-dc74e1cb-Tocontrolatownth,"To control a town, the resistance has to have a certain amount of <b>supporters</b> among the town residents. Detailed information is always shown in the town info panel. Raising support is enough to control <b>villages</b>, but in the case of bigger settlements, enemy forces will not stay indifferent. When the town’s <b>threat</b> level gets sufficiently high, the occupier will attempt to pacify the town and a <b>battle</b> will begin. As a result, the winning side will take control over the town.",,
JWK-FM-Locations-Towns-e9f9764a-Bewarythattheres,Be wary that the resistance will <b>lose control</b> over a town if the population support falls below a certain threshold.,,
JWK-FM-Resistance-FOBs-68db1d01-Contentsindevelo,Contents in development.,,
JWK-FM-Resistance-FOBs-Title,FOBs,,
JWK-FM-Resistance-Friendlyfighters-92175be3-Friendlyfighters,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.",,
JWK-FM-Resistance-Friendlyfighters-Title,Friendly fighters,,
JWK-FM-Resistance-Friendlyfighters-be36994e-Friendlyfighters,"Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout – such as a town – then the fighters will appear and take supplies only from that specific hideout. Otherwise – when attacking factories or military bases – the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.",,
JWK-FM-Resistance-Hideouts-18d28a57-Hideoutofficersa,"Hideout officers also offer guns, ammunition, and other war materials – all available in exchange for money.",,
JWK-FM-Resistance-Hideouts-22cb7da3-Thereisalwaysone,"There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.",,
JWK-FM-Resistance-Hideouts-2fdc1bb4-TheHQslocationis,"The HQ’s location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.",,
JWK-FM-Resistance-Hideouts-6af0cfdf-Townhideouts,Town hideouts,,
JWK-FM-Resistance-Hideouts-8557efe2-HQhideoutsareest,"HQ hideouts are established in safer locations – typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.",,
JWK-FM-Resistance-Hideouts-Title,Hideouts,,
JWK-FM-Resistance-Hideouts-bf9cf040-HQhideouts,HQ hideouts,,
JWK-FM-Resistance-Hideouts-e3af2800-Hideoutsaresecur,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> – your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they’re not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.",,
JWK-FM-Resistance-Hideouts-ea3b32b2-Theresistancewil,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way – if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.",,
JWK-FM-Resistance-Missions-13db2b7c-Missionsandtheir,"Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.",,
JWK-FM-Resistance-Missions-14df7725-Youcanreceivemis,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.",,
JWK-FM-Resistance-Missions-Title,Missions,,
JWK-FM-Resistance-Recruits-259cd9eb-Youcanrecruitres,You can recruit <b>resistance fighters</b> at <b>HQ hideouts</b> existing in the world or <b>living</b> areas constructed by players at the resistance operating bases. Recruited fighters can be <b>commanded</b> as members of your squad.,,
JWK-FM-Resistance-Recruits-Title,Recruits,,
JWK-FM-Resistance-Title,Resistance,,
JWK-FM-Resistance-Traders-68db1d01-Contentsindevelo,Contents in development.,,
JWK-FM-Resistance-Traders-Title,Traders,,
JWK-FM-World-Maplegend-348b2765-Factory,Factory,,
JWK-FM-World-Maplegend-47518732-Resistance,Resistance,,
JWK-FM-World-Maplegend-48c3baea-Armory,Armory,,
JWK-FM-World-Maplegend-5921b838-Radiotower,Radio tower,,
JWK-FM-World-Maplegend-5d44d2d3-Fuelstation,Fuel station,,
JWK-FM-World-Maplegend-61a6ed0e-Camp,Camp,,
JWK-FM-World-Maplegend-64655b16-FOB,FOB,,
JWK-FM-World-Maplegend-64af7cb4-Busstop,Bus stop,,
JWK-FM-World-Maplegend-6b95049d-Resourcestorage,Resource storage,,
JWK-FM-World-Maplegend-6cc33bcf-Jail,Jail,,
JWK-FM-World-Maplegend-8296a839-Phonebooth,Phone booth,,
JWK-FM-World-Maplegend-83bbf7c6-Medicalstore,Medical store,,
JWK-FM-World-Maplegend-86a63632-Ferrystop,Ferry stop,,
JWK-FM-World-Maplegend-988a643d-Garage,Garage,,
JWK-FM-World-Maplegend-Title,Map legend,,
JWK-FM-World-Maplegend-a33f17c2-Radarsite,Radar site,,
JWK-FM-World-Maplegend-b12cce5e-Airport,Airport,,
JWK-FM-World-Maplegend-b99656c6-Repairstation,Repair station,,
JWK-FM-World-Maplegend-c903cd15-Posterlocation,Poster location,,
JWK-FM-World-Maplegend-ca95cfbb-Helipad,Helipad,,
JWK-FM-World-Maplegend-d0b6de6e-Vilage,Vilage,,
JWK-FM-World-Maplegend-d8cfa072-Postoffice,Post office,,
JWK-FM-World-Maplegend-e3a3f2f2-Port,Port,,
JWK-FM-World-Maplegend-eb4e0385-Clothingstore,Clothing store,,
JWK-FM-World-Maplegend-ecd4689a-Town,Town,,
JWK-FM-World-Maplegend-f1f76b05-Militarybase,Military base,,
JWK-FM-World-Maplegend-facc7fd8-Generalstore,General store,,
JWK-FM-World-Maptools-68db1d01-Contentsindevelo,Contents in development.,,
JWK-FM-World-Maptools-Title,Map tools,,
JWK-FM-World-Phones-Title,Phones,,
JWK-FM-World-Phones-c9900c12-Phonescanbeusedt,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.",,
JWK-FM-World-Ports-04a29827-Portscanbeusedto,"Ports can be used to import supplies from abroad, an essential resource representing various commodities essential both for everyday life and development of your facilities. Supplies can be bought for money after interacting with the storage area sign. Each port has a limited storage of supplies, but after a few days the stock should be replenished. Port storages are independent from each other and are refilled independently.",,
JWK-FM-World-Ports-Title,Ports,,
JWK-FM-World-Ports-a47d685c-Oncesuppliesarep,"Once supplies are purchased, they will be placed in the pickup area. Don’t worry if you can’t haul all goods in one go – those supplies are secure and will be waiting for pickup after you return.",,
JWK-FM-World-Publictransport-3fc490eb-Publictransportc,"Public transport can be used to quickly travel around the map. You can use <b>buses</b>v to travel on roads and <b>ferries</b> to navigate the water bodies. Every passenger has to buy a ticket each time they travel, price of which depends on the distance traveled. Sometimes certain stops may become temporarily unavailable, for example due to ongoing battles or administrative decisions of the authorities.",,
JWK-FM-World-Publictransport-7d2d9d28-Totravelyouhavet,"To travel, you have to appear as a civilian and cannot be <b>wanted</b>.",,
JWK-FM-World-Publictransport-Title,Public transport,,
JWK-FM-World-Shops-3191272d-Variouscivilians,"Various civilian shops can be found in the world, offering diverse assortment of goods. At general shops, you can buy various items intended for tourism, which are also incidentally useful if you plan to conduct guerilla warfare – such as compasses, watches or binoculars. Clothing shops may be useful if you want to get rid of your uniform and blend into the crowd. If you intend to be shot, make sure to visit the pharmacy beforehand.",,
JWK-FM-World-Shops-4f2b2fbc-Whileitemstocksa,"While item stocks are limited, they usually get replenished before next business day begins. Shops will not want to serve you if you are <b>wanted</b>. Also keep in mind the current time of day – each shop has specific business hours, outside of which you will not be served.",,
JWK-FM-World-Shops-Title,Shops,,
JWK-FM-World-Title,World,,
JWK-FailureStateUI-BrokenSave-Title,Incompatible save game,,
JWK-FailureStateUI-FactionConfigs-Description,Problems were detected with one or more of selected factions. Please report this problem to the integration author along with complete log files.,,
JWK-FailureStateUI-FactionConfigs-Title,Factions error,,
JWK-FailureStateUI-Generic-Description,An unknown error occured. Check logs for details and report this to the mod authors.,,
JWK-FailureStateUI-Generic-Title,Error,,
JWK-FailureStateUI-WorldSetup-Description,Scenario or terrain validation failed. Please report this problem to the scenario author along with a full set of log files.,,
JWK-FailureStateUI-WorldSetup-Title,World setup error,,
JWK-FieldManual,Field Manual,フィールドマニュアル,
JWK-FirstTimeUI-OpenDiscord,Open Discord,ディスコードを開く,
JWK-FirstTimeUI-Text,"Please keep in mind this project is in an <b>early access</b> state. Some features may not be fully developed yet, or may be temporary or placeholders.<br/><br/>Be sure to check out your journal and the Field Manual so you don't get lost.<br/><br/>If you have any questions or feedback, feel free to join our Discord community by scanning the code.<br/><br/>Good luck!",このプロジェクトは<b>早期アクセス</b>の状態であることに留意してください。<br/><br/>ジャーナルとフィールドマニュアルを必ずチェックして、迷子にならないようにしてください。<br/><br/>質問やフィードバックがあれば、コードをスキャンしてDiscordコミュニティに気軽に参加してください。<br/><br/>頑張ってください！,
JWK-FirstTimeUI-Title,Welcome to Freedom Fighters,フリーダム・ファイターズへようこそ,
JWK-FreedomFighters,Freedom Fighters,フリーダム・ファイターズ,
JWK-FreedomFighters-MissionDescription,Start an uprising and lead your people to freedom in this open-world persistent campaign.,このオープンワールドの永続的なキャンペーンで反乱を起こし、民衆を自由へと導こう。,
JWK-GameProgressUI-Bases,BASES,ベース,
JWK-GameProgressUI-DaysFighting,DAYS FIGHTING,ファイティング・デイズ,
JWK-GameProgressUI-Factories,FACTORIES,工場,
JWK-GameProgressUI-Hostiles,HOSTILES,ホスティレス,
JWK-GameProgressUI-NeutralPop,NEUTRAL POPULATION,中立人口,
JWK-GameProgressUI-OccupiersKilled,OCCUPIERS KILLED,占領軍殺害,
JWK-GameProgressUI-Posters,POSTERS,ポスター,
JWK-GameProgressUI-Radars,RADAR SITES,レーダーサイト,
JWK-GameProgressUI-RadioTowers,RADIO TOWERS,ラジオ・タワー,
JWK-GameProgressUI-ResistanceLoses,RESISTANCE LOSES,抵抗負け,
JWK-GameProgressUI-Supporters,SUPPORTERS,サポーター,
JWK-GameProgressUI-Title,Campaign Progress,キャンペーンの進捗状況,
JWK-GameProgressUI-TotalProgress,Total progress,総進捗率,
JWK-GameProgressUI-Towns,TOWNS,タウンズ,
JWK-GameSetting-Economy-BuildMult,Construction cost factor,,
JWK-GameSetting-Economy-DogtagValue,Dogtag value,,
JWK-GameSetting-Economy-DonateRequiredSupplies,Donation supplies per supporter,,
JWK-GameSetting-Economy-FactoryProductionFactor,Factory production factor,,
JWK-GameSetting-Economy-GarageDistanceCostMult,Retrieval distance cost factor,,
JWK-GameSetting-Economy-GarageRetrievalFee,Garage retrieval fee,,
JWK-GameSetting-Economy-PlaceableMult,Placeables cost factor,,
JWK-GameSetting-Economy-ShopProfitMargin,Shop's profit margin,,
JWK-GameSetting-Economy-SupporterIncome,Income per supporter,,
JWK-GameSetting-Economy-SupporterIncome-Description,Base amount received by players periodically from each supporter of the resistance.,,
JWK-GameSetting-Gameplay-CharacterHeatTime,Character heat cooldown,,
JWK-GameSetting-Gameplay-ClothingBlood,Bloodied clothes effect threshold,,
JWK-GameSetting-Gameplay-ClothingBlood-Description,Players will become wanted if they are seen in clothes bloodied above this level. Set to 0 to disable.,,
JWK-GameSetting-Gameplay-EnableEpi,Epinephrine injectors,,
JWK-GameSetting-Gameplay-EnableEpi-Description,"Enables an epinephrine injector item, which instantly recovers full health. Disabling this option on existing saves will not remove items from the world, but they will not be usable.",,
JWK-GameSetting-Gameplay-EnableRest,Enable resting,,
JWK-GameSetting-Gameplay-EnemyLootBalancing,Enemy loot balancing,,
JWK-GameSetting-Gameplay-EnemyLootBalancing-Description,"Dynamically adjusts loot found on killed enemies, making scavenging for items more diverse and sustained use of enemy weapons more challenging. Disable if you want abundance of enemy equipment.",,
JWK-GameSetting-Gameplay-EpiSelfRevive,Epinephrine self-revive,,
JWK-GameSetting-Gameplay-EpiSelfRevive-Description,Can the epinephrine be self-administered by a downed player.,,
JWK-GameSetting-Gameplay-EpiWithstandTime,Withstand time,,
JWK-GameSetting-Gameplay-EpiWithstandTime-Description,How long does the player have to withstand in the downed state in order to self-administer epinephrine.,,
JWK-GameSetting-Gameplay-Heat-Description,How long does it take to lose maximum heat level (wanted state).,,
JWK-GameSetting-Gameplay-InfiniteInventory-Description,"Automatically resupplies AI units with ammunition and consumable items as they are used. Enable for longer and more intense firefights, disable if you use other mods that enable AI to resupply autonomously.",,
JWK-GameSetting-Gameplay-InfiniteInventoryEnemy,Infinite inventory (enemy AI),,
JWK-GameSetting-Gameplay-InfiniteInventoryFriendly,Infinite inventory (friendly AI),,
JWK-GameSetting-Gameplay-LockBoxes,Allow storage locking,,
JWK-GameSetting-Gameplay-LockBoxes-Description,"Only relevant in multiplayer. If turned off, any already locked player containers will become accessible, but the ownership data is not cleared, and the setting may be reverted.",,
JWK-GameSetting-Gameplay-LockVics,Allow vehicle locking,,
JWK-GameSetting-Gameplay-LockVics-Description,"Only relevant in multiplayer. If turned off, any already locked vehicles will become accessible, but the ownership data is not cleared, and the setting may be reverted.",,
JWK-GameSetting-Gameplay-MedicalSystem,Medical system,,
JWK-GameSetting-Gameplay-NudismIllegal,Nudity is illegal,,
JWK-GameSetting-Gameplay-NudismIllegal-Description,"Enable to treat players who are missing shirts, pants or shoes as combatants.",,
JWK-GameSetting-Gameplay-RestingHeals,Resting heals,,
JWK-GameSetting-Gameplay-VehicleHeatTime,Vehicle heat cooldown,,
JWK-GameSetting-General,General,,
JWK-GameSetting-HUD-CharacterHeatStatus,Character heat indicator,,
JWK-GameSetting-HUD-CombatantStatus,Combatant appearance indicator,,
JWK-GameSetting-HUD-DetectionStatus,Detection indicator,,
JWK-GameSetting-HUD-IllegalAreaStatus,Illegal area indicator,,
JWK-GameSetting-HUD-UndercoverStatus,Undercover state indicator,,
JWK-GameSetting-HUD-VehicleHeatStatus,Vehicle heat indicator,,
JWK-GameSetting-HUD-VisibilityStatus,Visibility indicator,,
JWK-GameSetting-Misc-LocalPlayerMarker,Local player marker,,
JWK-GameSetting-Misc-NametagsStatus,Status indicators in nametags,,
JWK-GameSetting-Misc-NametagsStatus-Description,Displays status indicators of other players in their nametags. Specific indicators have to be also enabled in HUD section.,,
JWK-GameSetting-Misc-RemotePlayersMarkers,Remote players markers,,
JWK-GameSetting-Misc-TppCamera,Third person camera,,
JWK-GameSetting-Misc-TppCamera-Default,Default,,
JWK-GameSetting-Misc-TppCamera-Description,Options other than <b>Default</b> require third person view to be enabled in Reforger server settings.,,
JWK-GameSetting-Misc-TppCamera-DriverOnly,Driver only,,
JWK-GameSetting-Misc-TppCamera-PassengerOnly,Passenger only,,
JWK-GameSetting-Misc-TppCamera-VehicleOnly,Vehicle only,,
JWK-GameSetting-Respawn-Civilian,Civilian,,
JWK-GameSetting-Respawn-LoadoutHandgun,Include handgun,,
JWK-GameSetting-Respawn-LoadoutMap,Include map,,
JWK-GameSetting-Respawn-MoneyCost,Money cost,,
JWK-GameSetting-Respawn-MoneyGuarantee,Protected money balance,,
JWK-GameSetting-Respawn-MoneyGuarantee-Description,Respawn money cost is not deducted if player's balance is below this threshold.,,
JWK-GameSetting-Respawn-Resistance,Resistance,,
JWK-GameSetting-Respawn-ResistanceLoadoutItem-Description,Should this item be always included in player inventory when spawning as a resistance fighter.,,
JWK-GameSetting-Respawn-SuppliesCost,Supplies cost,,
JWK-GameSetting-Respawn-SuppliesCost-Description,Cost of respawning as a resistance member in operating bases.,,
JWK-GameSetting-Respawn-SupporterCost,Supporters cost,,
JWK-GameSetting-Respawn-SupporterCost-Description,Number of supporters deducted for spawning as a civilian.,,
JWK-GameSetting-Start-FactoryStock-Description,"Higher stock levels allow faster early-game progression, since you can start raiding factories earlier. This only affects the initial allocation.",,
JWK-GameSetting-Start-FactoryStockMax,Factory stock levels (max.),,
JWK-GameSetting-Start-FactoryStockMin,Factory stock levels (min.),,
JWK-GameSetting-Start-InitialSupport,Initial supporters,,
JWK-GameSetting-Start-InitialSupport-Description,Resistance supporters act as respawn tickets. Increase this if you're playing in a larger group.,,
JWK-GameSetting-Start-InitialSupportSpread,Support distribution,,
JWK-GameSetting-Start-InitialSupportSpread-Cluster,Clustered,,
JWK-GameSetting-Start-InitialSupportSpread-Description,"<b>Clustered</b> distribution will place your initial supporters in the same region of the map. <b>Spreaded</b> will randomize them throughout entire map, which can make the beginning harder on large maps.",,
JWK-GameSetting-Start-InitialSupportSpread-Spread,Spreaded,,
JWK-GameSetting-Start-Money,Initial money,,
JWK-GameSetting-Start-Money-Description,This amount is given to each new player on their first spawn.,,
JWK-GameSetting-Travel-BusFlatRate,Bus price (flat rate),,
JWK-GameSetting-Travel-BusPricePerKm,Bus price (per km),,
JWK-GameSetting-Travel-FastFlatRate,Fast travel price (flat rate),,
JWK-GameSetting-Travel-FastMinDistance,Fast travel min. distance,,
JWK-GameSetting-Travel-FastPricePerKm,Fast travel price (per km),,
JWK-GameSetting-Travel-FerryFlatRate,Ferry price (flat rate),,
JWK-GameSetting-Travel-FerryPricePerKm,Ferry price (per km),,
JWK-GameSettingsGroup-Economy,Economy,,
JWK-GameSettingsGroup-Gameplay,Gameplay,,
JWK-GameSettingsGroup-HUD,HUD,,
JWK-GameSettingsGroup-Misc,Misc.,,
JWK-GameSettingsGroup-Respawn,Respawn,,
JWK-GameSettingsGroup-Start,Start,,
JWK-GameSettingsGroup-Travel,Travel,,
JWK-GameSettingsUI-Preset,Preset,,
JWK-GameSettingsUI-Title,Game settings,,
JWK-GarageUI-AbandonAction,Abandon,放棄,
JWK-GarageUI-AvailableFunds,Available funds:,,
JWK-GarageUI-CostPerKm,Cost per km:,,
JWK-GarageUI-ProcurementAction,Procurement,,
JWK-GarageUI-ProcurementCost,Procurement cost:,,
JWK-GarageUI-RetrievalCost,Retrieval cost:,,
JWK-GarageUI-RetrievalDistance,Distance:,,
JWK-GarageUI-RetrievalFee,Retrieval fee:,,
JWK-GarageUI-RetrieveAction,Retrieve,検索,
JWK-GarageUI-Title-FieldGarage,Field Garage,フィールドガレージ,
JWK-GarageUI-Title-Garage,Garage,ガレージ,
JWK-GarageUI-Title-Helipad,Helipad,ヘリパッド,
JWK-Hideout-Endangered,This hideout is not operational due to imminent danger.,この隠れ家は危険が迫っているため、稼働していない。,
JWK-Hint-AdminGenericOk,Admin action performed successfully.,,
JWK-Hint-BuildingCantBuildAny,You cannot build anything here.,ここには何も建てられない。,
JWK-Hint-BuildingCantBuildThis,You cannot build this here.,ここでは作れない。,
JWK-Hint-CantDoDisabledRadio,You cannot do that with a disabled radio.,故障した無線機ではそれができない。,
JWK-Hint-CantDoEnemiesNearby,You cannot do this with enemies nearby.,敵が近くにいるときはできない。,
JWK-Hint-CantDoInIllegalZone,You cannot do this in illegal zone.,違法ゾーンではできない。,
JWK-Hint-CantDoInMovingVehicle,Your vehicle must not be moving to do this.,そのためには、車が動いていてはいけません。,
JWK-Hint-CantDoInVehicle,You cannot do that while in vehicle.,車に乗っている間はできない。,
JWK-Hint-CantDoNotEnoughMoney,You do not have enough money.,あなたは十分なお金を持っていない。,
JWK-Hint-CantDoNotEnoughResources,You do not have required resources.,必要なリソースがない。,
JWK-Hint-CantDoUndercover,You cannot do that while undercover.,潜入捜査中にそんなことはできない。,
JWK-Hint-CantDoWhenCombatant,You cannot do that while carrying weapons or in uniform. Hide your weapon and/or swap clothes.,武器を携帯しているときや制服を着ているときはできない。武器を隠すか、服を交換する。,
JWK-Hint-CantDoWhenWanted,You cannot do that while being wanted. Wait until heat drops off and come back later.,指名手配されている間はできない。ほとぼりが冷めるまで待ち、後で出直す。,
JWK-Hint-CantDoWithoutMap,You need a map to do that.,そのためには地図が必要だ。,
JWK-Hint-CantDoWithoutWatch,You need a watch to do that.,そのためには時計が必要だ。,
JWK-Hint-CivilianExtortionExtorted,You extorted change money from this person. They will support the enemy from now on!,あなたはこの人から小銭を強奪した。彼らはこれから敵を支持するだろう！,
JWK-Hint-CivilianExtortionNoMoney,This person has no money to extort.,この人物には恐喝する金はない。,
JWK-Hint-CivilianSupporterAlreadySupports,This person already supports the resistance.,この人物はすでにレジスタンスを支持している。,
JWK-Hint-CivilianSupporterConvertedOK,You have convinced this person to support resistance.,あなたはこの人にレジスタンスを支持するよう説得した。,
JWK-Hint-CivilianSupporterIsHostile,This person supports enemy and cannot be convinced to your cause.,この人物は敵を支持し、あなたの大義を説得することはできない。,
JWK-Hint-CivilianSupporterNotConverted,You failed to convince this person to support your cause.,あなたはこの人物に、あなたの大義を支持するよう説得することに失敗した。,
JWK-Hint-ConversationCantTalk,You can't talk with this person right now.,今、その人と話すことはできない。,
JWK-Hint-FastTravelNoDestinations,There are no destinations you can fast travel to right now.,今はファストトラベルで行ける目的地はない。,
JWK-Hint-FastTravelTooClose,Destination is too close to fast travel.,目的地が近すぎて高速移動ができない。,
JWK-Hint-GarageParkInvalidSpotDomain,This vehicle cannot be parked on this type of spot.,この車両はこのような場所には駐車できません。,
JWK-Hint-GarageParkOk,Vehicle has been parked. You can now use the garage to retrieve the vehicle from far away.,車が駐車されました。遠方からガレージを利用して車両を回収できるようになりました。,
JWK-Hint-GarageParkSpotTooSmall,This vehicle is too large to fit into that parking spot.,この車は大きすぎて、あの駐車場には入らない。,
JWK-Hint-GarageProcurementFailed,Could not procure the vehicle.,,
JWK-Hint-GarageRetrieveSpotObstructed,Vehicle cannot be retrieved because the parking spot is obstructed.,駐車場所に障害物があるため、車両を回収できない。,
JWK-Hint-GarageRetrieveVehicleTooClose,Vehicle is too close to be retrieved.,車両が近すぎて回収できない。,
JWK-Hint-GarageSpotInUse,Another vehicle is already assigned to this parking slot. You can abandon that vehicle and free up the spot by accessing garage management.,この駐車枠にはすでに別の車両が割り当てられています。車庫管理にアクセスすることで、その車両を放棄し、その場所を空けることができます。,
JWK-Hint-GarageSpotNoVehicle,There is no vehicle assigned to the parking spot.,駐車場に割り当てられた車両はない。,
JWK-Hint-GarageSpotObstructed,The parking spot is obstructed.,,
JWK-Hint-InventoryCantStoreItem,You do not have enough space in inventory to store the item. It has been placed on the ground.,,
JWK-Hint-LockpickBroken,Your lockpick has broken.,,
JWK-Hint-LockpickFailed,You failed to pick the lock.,,
JWK-Hint-MoneyTransferNoRecipients,There is no one nearby to transfer money to.,近くにお金を振り込んでくれる人はいない。,
JWK-Hint-MoneyTransferSent,Money has been transferred.,お金が振り込まれた。,
JWK-Hint-MoneyTransferTooFarAway,You are too far away to transfer money.,送金するには遠すぎる。,
JWK-Hint-NewGame-FactionAmbientDuplicated,The same faction cannot be used as civilians and a conflict side simultaneously. Please select different factions to continue.,同じ派閥を民間人と紛争側として同時に使用することはできない。続行するには別の派閥を選択してください。,
JWK-Hint-NewGame-FactionEnemyAsFriendly,The same faction cannot be used as enemy and allied forces simultaneously. Please select different factions to continue.,同じ派閥を敵軍と味方軍として同時に使用することはできない。続行するには別の派閥を選択してください。,
JWK-Hint-NewGame-FactionPlayerDuplicated,The same faction cannot be selected for players and another conflict side simultaneously. Please select different factions to continue.,同じ派閥をプレーヤーと別の紛争側に同時に選択することはできません。別の派閥を選択して続行してください。,
JWK-Hint-Ownership-Abandoned,You have abandoned ownership over this item.,あなたはこのアイテムの所有権を放棄した。,
JWK-Hint-Ownership-Taken,You claimed ownership over this item. This allows you to control who can access it.,あなたはこのアイテムの所有権を主張しました。これにより、誰がアクセスできるかを管理できます。,
JWK-Hint-PlacementCantAttachToThis,This item cannot be attached to this object.,このアイテムはこのオブジェクトに添付できません。,
JWK-Hint-PlacementCantPlaceAny,You cannot place anything here.,ここには何も置けない。,
JWK-Hint-PlacementCantPlaceThis,You cannot place this here.,ここに置くことはできない。,
JWK-Hint-PlacementDenyCheckpoint,You are too close to an enemy checkpoint to place here.,敵のチェックポイントに近すぎる。,
JWK-Hint-PlacementDenyEnemyCamp,You are too close to an enemy camp to place here.,敵のキャンプに近すぎて、ここには置けない。,
JWK-Hint-PlacementDenyFactory,You are too close to a factory to place here.,ここに置くには工場に近すぎる。,
JWK-Hint-PlacementDenyIllegalArea,You cannot place this in an illegal zone.,これをイリーガルゾーンに置くことはできない。,
JWK-Hint-PlacementDenyMilitaryBase,You are too close to a military base to place here.,ここは軍事基地に近すぎる。,
JWK-Hint-PlacementDenyPlayerCamp,You are too close to a camp to place here.,,
JWK-Hint-PlacementDenyPlayerFob,You are too close to an existing FOB to place here.,既存のFOBに近すぎて、ここに配置することはできない。,
JWK-Hint-PlacementDenyPort,You are too close to a port to place here.,港に近すぎて、ここには置けない。,
JWK-Hint-PlacementDenyRadarSite,You are too close to an enemy radar site to place here.,敵のレーダーサイトに近すぎる。,
JWK-Hint-PlacementDenyRadioTower,You are too close to an enemy radio tower to place here.,敵の電波塔に近すぎるので、ここには置けない。,
JWK-Hint-PlacementDenyTown,You are too close to a town to place here.,ここは町から近すぎる。,
JWK-Hint-PlacementLimitReached,No more objects can be placed in this area.,,
JWK-Hint-PlacementMustPlaceOnWall,This item has to be placed on a vertical surface.,この商品は垂直に置かなければならない。,
JWK-Hint-PosterAlreadyPostered,A poster has been already placed here.,ここにはすでにポスターが貼られている。,
JWK-Hint-PosterAnotherTooClose,Selected placement is too close to another poster.,選択された配置が他のポスターに近すぎる。,
JWK-Hint-PosterAreaMaxed,No more posters can be placed in this area.,このエリアにはもうポスターを貼ることはできない。,
JWK-Hint-ResourcesNotEnoughSpaceToStore,There is no space left to store the resources.,資源を保管するスペースは残っていない。,
JWK-Hint-ResourcesTransferFailed,Failed to transfer resources.,,
JWK-Hint-ResourcesTransferOk,Resources have been transferred.,,
JWK-Hint-RespawnLocationUnavailable,This respawn location is now unavailable.,このリスポーン地点は現在使用できません。,
JWK-Hint-RespawnNoLocationsAvailable,You can't respawn at any location right now.,今はどの場所でもリスポーンできない。,
JWK-Hint-ShopBusinessHoursClosed,This shop is currently closed. Come back later within business hours.,当店は現在休業中です。営業時間内にお越しください。,
JWK-Hint-ShopPlayerCantStoreItem,You have no space in your inventory to buy this item.,あなたのインベントリには、このアイテムを購入するためのスペースがありません。,
JWK-Hint-ShopStorageNoSpace,Not enough space in storage to perform purchase.,買い付けを行うには、倉庫に十分なスペースがない。,
JWK-Hint-TownDonateNoSupplies,You do not have any supplies that could be donated.,寄付できるような備品を持っていない。,
JWK-Hint-TownDonateOk,You have donated supplies to the town.,あなたは町に物資を寄付した。,
JWK-HistoryEvent-CivilianDeath,"%1, a civilian, has been killed near %2.",民間人である%1が%2の近くで殺された。,
JWK-HistoryEvent-PlayerDeath,%1 has been killed near %2.,1 は %2 の近くで殺されました。,
JWK-HistoryEvent-PlayerDeathFriendlyFire,%1 has been killed by friendly fire near %2.,1が%2の近くで味方の攻撃により死亡した。,
JWK-HistoryEvent-PlayerDeathSuicide,%1 has died near %2.,1が%2の近くで死亡した。,
