Id,Source,Translation,Comment
JWK-FM-Locations-Militarybases-d85af64a-Operatingbase,Operating base,,
JWK-FM-Locations-Radarsites-226615d7-Control,Control,,
JWK-FM-Locations-Radarsites-41c2f52a-Radarsitescannot,"Radar sites cannot be captured by the resistance, only neutralized. To do so, the resistance has to destroy all radar dishes present on the site. Even if the defending garrison is cleared without damage to the equipment, the resistance has no qualified crews to operate the installations.",,
JWK-FM-Locations-Radarsites-4f451321-Radarsitesareope,"Radar sites are operated by the enemy and need to be neutralized to achieve victory. With enemy radar sites in operation, allied forces are not able to provide required support.",,
JWK-FM-Locations-Radarsites-Title,Radar sites,,
JWK-FM-Locations-Radiotowers-226615d7-Control,Control,,
JWK-FM-Locations-Radiotowers-24ddbc87-Radiotowersareal,"Radio towers are always guarded by an enemy garrison. To take control, the resistance has to simply secure the area by clearing its garrison.",,
JWK-FM-Locations-Radiotowers-3109431f-Radiotowersareus,"Radio towers are used to enable communication for the controlling faction and jam opposing forces. All radio towers need to be either neutralized or controlled by the resistance to achieve victory. Towers may be destroyed, in which case neither side will control it. This also counts towards campaign progress.",,
JWK-FM-Locations-Radiotowers-Title,Radio towers,,
JWK-FM-Locations-Title,Locations,,
JWK-FM-Locations-Towns-14b803bc-Ontheotherhandso,"On the other hand, sometimes you may want to increase threat and provoke a response from the enemy deliberately, for example to contest town control. In this case, some warning shots in the air or an ambush on a random enemy vehicle should be enough. You can also locate the nearest <b>phone booth</b> and report resistance activity in the town.",,
JWK-FM-Locations-Towns-226615d7-Control,Control,,
JWK-FM-Locations-Towns-24e39aad-Threatleveldenot,"Threat level denotes how much trouble the resistance has been recently making. The bigger the threat, the more activity from enemy forces you can expect. Killings, shootings, and even sightings of resistance fighters will rapidly increase threat. Threat will decay over time, so if you are facing too much enemy activity, it is best to change the area of operations for some time and come back later.",,
JWK-FM-Locations-Towns-2b3b59d1-Threat,Threat,,
JWK-FM-Locations-Towns-45020fd9-Townsarekeyplace,"Towns are key places for your revolution. Most importantly, they are the home of the local population, whose support is desperately needed. Towns come in three sizes: <b>villages</b>, <b>towns</b> and <b>cities</b>, based on the number of residents and their infrastructure.",,
JWK-FM-Locations-Towns-Title,Towns,,
JWK-FM-Locations-Towns-dc74e1cb-Tocontrolatownth,"To control a town, the resistance has to have a certain amount of <b>supporters</b> among the town residents. Detailed information is always shown in the town info panel. Raising support is enough to control <b>villages</b>, but in the case of bigger settlements, enemy forces will not stay indifferent. When the town’s <b>threat</b> level gets sufficiently high, the occupier will attempt to pacify the town and a <b>battle</b> will begin. As a result, the winning side will take control over the town.",,
JWK-FM-Locations-Towns-e9f9764a-Bewarythattheres,Be wary that the resistance will <b>lose control</b> over a town if the population support falls below a certain threshold.,,
JWK-FM-Resistance-FOBs-68db1d01-Contentsindevelo,Contents in development.,,
JWK-FM-Resistance-FOBs-Title,FOBs,,
JWK-FM-Resistance-Friendlyfighters-92175be3-Friendlyfighters,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.",,
JWK-FM-Resistance-Friendlyfighters-Title,Friendly fighters,,
JWK-FM-Resistance-Friendlyfighters-be36994e-Friendlyfighters,"Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout – such as a town – then the fighters will appear and take supplies only from that specific hideout. Otherwise – when attacking factories or military bases – the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.",,
JWK-FM-Resistance-Hideouts-18d28a57-Hideoutofficersa,"Hideout officers also offer guns, ammunition, and other war materials – all available in exchange for money.",,
JWK-FM-Resistance-Hideouts-22cb7da3-Thereisalwaysone,"There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.",,
JWK-FM-Resistance-Hideouts-2fdc1bb4-TheHQslocationis,"The HQ’s location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.",,
JWK-FM-Resistance-Hideouts-6af0cfdf-Townhideouts,Town hideouts,,
JWK-FM-Resistance-Hideouts-8557efe2-HQhideoutsareest,"HQ hideouts are established in safer locations – typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.",,
JWK-FM-Resistance-Hideouts-Title,Hideouts,,
JWK-FM-Resistance-Hideouts-bf9cf040-HQhideouts,HQ hideouts,,
JWK-FM-Resistance-Hideouts-e3af2800-Hideoutsaresecur,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> – your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they’re not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.",,
JWK-FM-Resistance-Hideouts-ea3b32b2-Theresistancewil,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way – if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.",,
JWK-FM-Resistance-Missions-13db2b7c-Missionsandtheir,"Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.",,
JWK-FM-Resistance-Missions-14df7725-Youcanreceivemis,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.",,
JWK-FM-Resistance-Missions-Title,Missions,,
JWK-FM-Resistance-Recruits-259cd9eb-Youcanrecruitres,You can recruit <b>resistance fighters</b> at <b>HQ hideouts</b> existing in the world or <b>living</b> areas constructed by players at the resistance operating bases. Recruited fighters can be <b>commanded</b> as members of your squad.,,
JWK-FM-Resistance-Recruits-Title,Recruits,,
JWK-FM-Resistance-Title,Resistance,,
JWK-FM-Resistance-Traders-68db1d01-Contentsindevelo,Contents in development.,,
JWK-FM-Resistance-Traders-Title,Traders,,
JWK-FM-World-Maplegend-348b2765-Factory,Factory,,
JWK-FM-World-Maplegend-47518732-Resistance,Resistance,,
JWK-FM-World-Maplegend-48c3baea-Armory,Armory,,
JWK-FM-World-Maplegend-5921b838-Radiotower,Radio tower,,
JWK-FM-World-Maplegend-5d44d2d3-Fuelstation,Fuel station,,
JWK-FM-World-Maplegend-61a6ed0e-Camp,Camp,,
JWK-FM-World-Maplegend-64655b16-FOB,FOB,,
JWK-FM-World-Maplegend-64af7cb4-Busstop,Bus stop,,
JWK-FM-World-Maplegend-6b95049d-Resourcestorage,Resource storage,,
JWK-FM-World-Maplegend-6cc33bcf-Jail,Jail,,
JWK-FM-World-Maplegend-8296a839-Phonebooth,Phone booth,,
JWK-FM-World-Maplegend-83bbf7c6-Medicalstore,Medical store,,
JWK-FM-World-Maplegend-86a63632-Ferrystop,Ferry stop,,
JWK-FM-World-Maplegend-988a643d-Garage,Garage,,
JWK-FM-World-Maplegend-Title,Map legend,,
JWK-FM-World-Maplegend-a33f17c2-Radarsite,Radar site,,
JWK-FM-World-Maplegend-b12cce5e-Airport,Airport,,
JWK-FM-World-Maplegend-b99656c6-Repairstation,Repair station,,
JWK-FM-World-Maplegend-c903cd15-Posterlocation,Poster location,,
JWK-FM-World-Maplegend-ca95cfbb-Helipad,Helipad,,
JWK-FM-World-Maplegend-d0b6de6e-Vilage,Vilage,,
JWK-FM-World-Maplegend-d8cfa072-Postoffice,Post office,,
JWK-FM-World-Maplegend-e3a3f2f2-Port,Port,,
JWK-FM-World-Maplegend-eb4e0385-Clothingstore,Clothing store,,
JWK-FM-World-Maplegend-ecd4689a-Town,Town,,
JWK-FM-World-Maplegend-f1f76b05-Militarybase,Military base,,
JWK-FM-World-Maplegend-facc7fd8-Generalstore,General store,,
JWK-FM-World-Maptools-68db1d01-Contentsindevelo,Contents in development.,,
JWK-FM-World-Maptools-Title,Map tools,,
JWK-FM-World-Phones-Title,Phones,,
JWK-FM-World-Phones-c9900c12-Phonescanbeusedt,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.",,
JWK-FM-World-Ports-04a29827-Portscanbeusedto,"Ports can be used to import supplies from abroad, an essential resource representing various commodities essential both for everyday life and development of your facilities. Supplies can be bought for money after interacting with the storage area sign. Each port has a limited storage of supplies, but after a few days the stock should be replenished. Port storages are independent from each other and are refilled independently.",,
JWK-FM-World-Ports-Title,Ports,,
JWK-FM-World-Ports-a47d685c-Oncesuppliesarep,"Once supplies are purchased, they will be placed in the pickup area. Don’t worry if you can’t haul all goods in one go – those supplies are secure and will be waiting for pickup after you return.",,
JWK-FM-World-Publictransport-3fc490eb-Publictransportc,"Public transport can be used to quickly travel around the map. You can use <b>buses</b>v to travel on roads and <b>ferries</b> to navigate the water bodies. Every passenger has to buy a ticket each time they travel, price of which depends on the distance traveled. Sometimes certain stops may become temporarily unavailable, for example due to ongoing battles or administrative decisions of the authorities.",,
JWK-FM-World-Publictransport-7d2d9d28-Totravelyouhavet,"To travel, you have to appear as a civilian and cannot be <b>wanted</b>.",,
JWK-FM-World-Publictransport-Title,Public transport,,
JWK-FM-World-Shops-3191272d-Variouscivilians,"Various civilian shops can be found in the world, offering diverse assortment of goods. At general shops, you can buy various items intended for tourism, which are also incidentally useful if you plan to conduct guerilla warfare – such as compasses, watches or binoculars. Clothing shops may be useful if you want to get rid of your uniform and blend into the crowd. If you intend to be shot, make sure to visit the pharmacy beforehand.",,
JWK-FM-World-Shops-4f2b2fbc-Whileitemstocksa,"While item stocks are limited, they usually get replenished before next business day begins. Shops will not want to serve you if you are <b>wanted</b>. Also keep in mind the current time of day – each shop has specific business hours, outside of which you will not be served.",,
JWK-FM-World-Shops-Title,Shops,,
JWK-FM-World-Title,World,,
JWK-FailureStateUI-BrokenSave-Title,Incompatible save game,Несовместимое сохранение,
JWK-FailureStateUI-FactionConfigs-Description,Problems were detected with one or more of selected factions. Please report this problem to the integration author along with complete log files.,,
JWK-FailureStateUI-FactionConfigs-Title,Factions error,,
JWK-FailureStateUI-Generic-Description,An unknown error occured. Check logs for details and report this to the mod authors.,,
JWK-FailureStateUI-Generic-Title,Error,,
JWK-FailureStateUI-WorldSetup-Description,Scenario or terrain validation failed. Please report this problem to the scenario author along with a full set of log files.,,
JWK-FailureStateUI-WorldSetup-Title,World setup error,,
JWK-FieldManual,Field Manual,Полевое руководство,
JWK-FirstTimeUI-OpenDiscord,Open Discord,Открыть Discord,
JWK-FirstTimeUI-Text,"Please keep in mind this project is in an <b>early access</b> state. Some features may not be fully developed yet, or may be temporary or placeholders.<br/><br/>Be sure to check out your journal and the Field Manual so you don't get lost.<br/><br/>If you have any questions or feedback, feel free to join our Discord community by scanning the code.<br/><br/>Good luck!","Обратите внимание - проект находится в <b>раннем доступе</b>. Некоторые функции могут иметь незавершённый вид, быть временными или плейсхолдерами. <br/><br/>Не забудьте проверить ваш журнал и Полевое Руководство чтобы не потеряться в игровом процессе. <br/><br/>Если у вас отсались какие либо вопросы или пожелания, вы можете задать их в нашем Дискорде, отсканировав QR-код.<br/><br/>Удачи!",
JWK-FirstTimeUI-Title,Welcome to Freedom Fighters,Добро пожаловать в Freedom Fighters,
JWK-FreedomFighters,Freedom Fighters,Борцы за свободу,
JWK-FreedomFighters-MissionDescription,Start an uprising and lead your people to freedom in this open-world persistent campaign.,Начните восстание и приведите свой народ к свободе в этой открытой постоянной кампании.,
JWK-GameProgressUI-Bases,BASES,БАЗЫ,
JWK-GameProgressUI-DaysFighting,DAYS FIGHTING,ДНЕЙ БОРЬБЫ,
JWK-GameProgressUI-Factories,FACTORIES,ЗАВОДЫ,
JWK-GameProgressUI-Hostiles,HOSTILES,ВРАЖДЕБНЫЕ,
JWK-GameProgressUI-NeutralPop,NEUTRAL POPULATION,НЕЙТРАЛЬНОЕ НАСЕЛЕНИЕ,
JWK-GameProgressUI-OccupiersKilled,OCCUPIERS KILLED,УБИТЫЕ ОККУПАНТЫ,
JWK-GameProgressUI-Posters,POSTERS,ПЛАКАТЫ,
JWK-GameProgressUI-Radars,RADAR SITES,РАДАРНЫЕ СТАНЦИИ,
JWK-GameProgressUI-RadioTowers,RADIO TOWERS,РАДИОВЫШКИ,
JWK-GameProgressUI-ResistanceLoses,RESISTANCE LOSES,ПОТЕРИ СОПРОТИВЛЕНИЯ,
JWK-GameProgressUI-Supporters,SUPPORTERS,СТОРОННИКИ,
JWK-GameProgressUI-Title,Campaign Progress,Прогресс кампании,
JWK-GameProgressUI-TotalProgress,Total progress,Общий прогресс,
JWK-GameProgressUI-Towns,TOWNS,ГОРОДА,
JWK-GameSetting-Economy-BuildMult,Construction cost factor,Стоимость постройки,
JWK-GameSetting-Economy-DogtagValue,Dogtag value,Стоимость продажи жетона,
JWK-GameSetting-Economy-DonateRequiredSupplies,Donation supplies per supporter,Пожертвование припасов на каждого сторонника,
JWK-GameSetting-Economy-FactoryProductionFactor,Factory production factor,Фактор производительности завода,
JWK-GameSetting-Economy-GarageDistanceCostMult,Retrieval distance cost factor,Фактор дистанции возвращаемой техники,
JWK-GameSetting-Economy-GarageRetrievalFee,Garage retrieval fee,Налог на возвращении техники,
JWK-GameSetting-Economy-PlaceableMult,Placeables cost factor,Фактор стоимости фурнитуры,
JWK-GameSetting-Economy-ShopProfitMargin,Shop's profit margin,Маржа прибыли магазина,
JWK-GameSetting-Economy-SupporterIncome,Income per supporter,Доход на одного сторонника,
JWK-GameSetting-Economy-SupporterIncome-Description,Base amount received by players periodically from each supporter of the resistance.,"Базовый доход, получаемый каждым игроком периодически от каждого сторонника сопротивления.",
JWK-GameSetting-Gameplay-CharacterHeatTime,Character heat cooldown,Время розыска игрока,
JWK-GameSetting-Gameplay-ClothingBlood,Bloodied clothes effect threshold,,
JWK-GameSetting-Gameplay-ClothingBlood-Description,Players will become wanted if they are seen in clothes bloodied above this level. Set to 0 to disable.,,
JWK-GameSetting-Gameplay-EnableEpi,Epinephrine injectors,,
JWK-GameSetting-Gameplay-EnableEpi-Description,"Enables an epinephrine injector item, which instantly recovers full health. Disabling this option on existing saves will not remove items from the world, but they will not be usable.",,
JWK-GameSetting-Gameplay-EnableRest,Enable resting,Включить отдых,
JWK-GameSetting-Gameplay-EnemyLootBalancing,Enemy loot balancing,,
JWK-GameSetting-Gameplay-EnemyLootBalancing-Description,"Dynamically adjusts loot found on killed enemies, making scavenging for items more diverse and sustained use of enemy weapons more challenging. Disable if you want abundance of enemy equipment.",,
JWK-GameSetting-Gameplay-EpiSelfRevive,Epinephrine self-revive,,
JWK-GameSetting-Gameplay-EpiSelfRevive-Description,Can the epinephrine be self-administered by a downed player.,,
JWK-GameSetting-Gameplay-EpiWithstandTime,Withstand time,,
JWK-GameSetting-Gameplay-EpiWithstandTime-Description,How long does the player have to withstand in the downed state in order to self-administer epinephrine.,,
JWK-GameSetting-Gameplay-Heat-Description,How long does it take to lose maximum heat level (wanted state).,Сколько времени занимает сброс максимального розыска.,
JWK-GameSetting-Gameplay-InfiniteInventory-Description,"Automatically resupplies AI units with ammunition and consumable items as they are used. Enable for longer and more intense firefights, disable if you use other mods that enable AI to resupply autonomously.",,
JWK-GameSetting-Gameplay-InfiniteInventoryEnemy,Infinite inventory (enemy AI),,
JWK-GameSetting-Gameplay-InfiniteInventoryFriendly,Infinite inventory (friendly AI),,
JWK-GameSetting-Gameplay-LockBoxes,Allow storage locking,,
JWK-GameSetting-Gameplay-LockBoxes-Description,"Only relevant in multiplayer. If turned off, any already locked player containers will become accessible, but the ownership data is not cleared, and the setting may be reverted.",,
JWK-GameSetting-Gameplay-LockVics,Allow vehicle locking,,
JWK-GameSetting-Gameplay-LockVics-Description,"Only relevant in multiplayer. If turned off, any already locked vehicles will become accessible, but the ownership data is not cleared, and the setting may be reverted.",,
JWK-GameSetting-Gameplay-MedicalSystem,Medical system,,
JWK-GameSetting-Gameplay-NudismIllegal,Nudity is illegal,,
JWK-GameSetting-Gameplay-NudismIllegal-Description,"Enable to treat players who are missing shirts, pants or shoes as combatants.",,
JWK-GameSetting-Gameplay-RestingHeals,Resting heals,Отдых лечит игроков,
JWK-GameSetting-Gameplay-VehicleHeatTime,Vehicle heat cooldown,Время кулдауна погони в автомобиле,
JWK-GameSetting-General,General,,
JWK-GameSetting-HUD-CharacterHeatStatus,Character heat indicator,Индикатор разыскиваемости игрока,
JWK-GameSetting-HUD-CombatantStatus,Combatant appearance indicator,Индикатор вооружённости игрока,
JWK-GameSetting-HUD-DetectionStatus,Detection indicator,Индикатор обноружения,
JWK-GameSetting-HUD-IllegalAreaStatus,Illegal area indicator,Индикатор запретной зоны,
JWK-GameSetting-HUD-UndercoverStatus,Undercover state indicator,Индикатор подприкрытием,
JWK-GameSetting-HUD-VehicleHeatStatus,Vehicle heat indicator,Индикатор разыскивоемости техники,
JWK-GameSetting-HUD-VisibilityStatus,Visibility indicator,Индикатор видимости,
JWK-GameSetting-Misc-LocalPlayerMarker,Local player marker,Локальнйы маркер игрока,
JWK-GameSetting-Misc-NametagsStatus,Status indicators in nametags,Индикаторы состояния над игроком,
JWK-GameSetting-Misc-NametagsStatus-Description,Displays status indicators of other players in their nametags. Specific indicators have to be also enabled in HUD section.,Отображает различные индикаторы статуса игроков рядом с ником. Индикаторы также должны быть включены в секции HUD.,
JWK-GameSetting-Misc-RemotePlayersMarkers,Remote players markers,Отдалённые маркеры игроков,
JWK-GameSetting-Misc-TppCamera,Third person camera,Камера от третьего лица,
JWK-GameSetting-Misc-TppCamera-Default,Default,По умолчанию,
JWK-GameSetting-Misc-TppCamera-Description,Options other than <b>Default</b> require third person view to be enabled in Reforger server settings.,Опции отличные от <b>по умолчанию</b> будут работать только при включённом виде от третьего лица в настройках сервера,
JWK-GameSetting-Misc-TppCamera-DriverOnly,Driver only,Только водитель,
JWK-GameSetting-Misc-TppCamera-PassengerOnly,Passenger only,Только пассажиры,
JWK-GameSetting-Misc-TppCamera-VehicleOnly,Vehicle only,Только техника,
JWK-GameSetting-Respawn-Civilian,Civilian,,
JWK-GameSetting-Respawn-LoadoutHandgun,Include handgun,,
JWK-GameSetting-Respawn-LoadoutMap,Include map,,
JWK-GameSetting-Respawn-MoneyCost,Money cost,Стоимость возрождЕния,
JWK-GameSetting-Respawn-MoneyGuarantee,Protected money balance,Порог стоимости возрождЕния,
JWK-GameSetting-Respawn-MoneyGuarantee-Description,Respawn money cost is not deducted if player's balance is below this threshold.,"Стоимость возраждения взимается только, если средства игрока превышали заданный порог.",
JWK-GameSetting-Respawn-Resistance,Resistance,,
JWK-GameSetting-Respawn-ResistanceLoadoutItem-Description,Should this item be always included in player inventory when spawning as a resistance fighter.,,
JWK-GameSetting-Respawn-SuppliesCost,Supplies cost,,
JWK-GameSetting-Respawn-SuppliesCost-Description,Cost of respawning as a resistance member in operating bases.,,
JWK-GameSetting-Respawn-SupporterCost,Supporters cost,,
JWK-GameSetting-Respawn-SupporterCost-Description,Number of supporters deducted for spawning as a civilian.,,
JWK-GameSetting-Start-FactoryStock-Description,"Higher stock levels allow faster early-game progression, since you can start raiding factories earlier. This only affects the initial allocation.",Повышение заводиских запасов приводит к более быстрой прогресии из-за более раннего рейда заводов. Только влияет на начальные запасы.,
JWK-GameSetting-Start-FactoryStockMax,Factory stock levels (max.),Уровень заводских запасов (макс.),
JWK-GameSetting-Start-FactoryStockMin,Factory stock levels (min.),Уровень заводских запасов (мин.),
JWK-GameSetting-Start-InitialSupport,Initial supporters,Изначальные сторонники,
JWK-GameSetting-Start-InitialSupport-Description,Resistance supporters act as respawn tickets. Increase this if you're playing in a larger group.,Сторонники являются тикетами возрождения. Рекомендуется увеличить при игре большим составом,
JWK-GameSetting-Start-InitialSupportSpread,Support distribution,Распределение сторонников,
JWK-GameSetting-Start-InitialSupportSpread-Cluster,Clustered,Кластерное,
JWK-GameSetting-Start-InitialSupportSpread-Description,"<b>Clustered</b> distribution will place your initial supporters in the same region of the map. <b>Spreaded</b> will randomize them throughout entire map, which can make the beginning harder on large maps.","<b>Кластерное</b> распределение поселит всех ваших сторонниоков в одном регионе карты. <b>Распределённое</b> распределит сторонников по случайным населёным пунктам, что может усложнить игру на больших картах.",
JWK-GameSetting-Start-InitialSupportSpread-Spread,Spreaded,Распределённое,
JWK-GameSetting-Start-Money,Initial money,Начальные деньги,
JWK-GameSetting-Start-Money-Description,This amount is given to each new player on their first spawn.,Начальные средства для каждого игрока при первом спавне.,
JWK-GameSetting-Travel-BusFlatRate,Bus price (flat rate),Стоимость автобуса (фиксированный тариф),
JWK-GameSetting-Travel-BusPricePerKm,Bus price (per km),Стоимость автобуса (за км),
JWK-GameSetting-Travel-FastFlatRate,Fast travel price (flat rate),Цена быстрого перемещения (фиксированный тариф)	,
JWK-GameSetting-Travel-FastMinDistance,Fast travel min. distance,Минимальное расстояние для быстрого перемещения,
JWK-GameSetting-Travel-FastPricePerKm,Fast travel price (per km),Стоимость быстрого перемещения (за км),
JWK-GameSetting-Travel-FerryFlatRate,Ferry price (flat rate),Цена парома (фиксированный тариф),
JWK-GameSetting-Travel-FerryPricePerKm,Ferry price (per km),Цена парома (за км),
JWK-GameSettingsGroup-Economy,Economy,Экономика,
JWK-GameSettingsGroup-Gameplay,Gameplay,Геймплей,
JWK-GameSettingsGroup-HUD,HUD,HUD,
JWK-GameSettingsGroup-Misc,Misc.,Разное,
JWK-GameSettingsGroup-Respawn,Respawn,,
JWK-GameSettingsGroup-Start,Start,Начальные,
JWK-GameSettingsGroup-Travel,Travel,Перемещение,
JWK-GameSettingsUI-Preset,Preset,Пресет сложности,
JWK-GameSettingsUI-Title,Game settings,Игроковые настройки,
JWK-GarageUI-AbandonAction,Abandon,Отказаться,
JWK-GarageUI-AvailableFunds,Available funds:,Доступные средства:,
JWK-GarageUI-CostPerKm,Cost per km:,Стоимость за км:,
JWK-GarageUI-ProcurementAction,Procurement,Приобритение,
JWK-GarageUI-ProcurementCost,Procurement cost:,Стоимость приобретения:,
JWK-GarageUI-RetrievalCost,Retrieval cost:,Стоимость возращения:,
JWK-GarageUI-RetrievalDistance,Distance:,Дистанция:,
JWK-GarageUI-RetrievalFee,Retrieval fee:,Цена за возвращение:,
JWK-GarageUI-RetrieveAction,Retrieve,Получить,
JWK-GarageUI-Title-FieldGarage,Field Garage,Полевой гараж,
JWK-GarageUI-Title-Garage,Garage,Гараж,
JWK-GarageUI-Title-Helipad,Helipad,Вертолетная площадка,
JWK-Hideout-Endangered,This hideout is not operational due to imminent danger.,Это укрытие не работает из-за неминуемой опасности.,
JWK-Hint-AdminGenericOk,Admin action performed successfully.,,
JWK-Hint-BuildingCantBuildAny,You cannot build anything here.,Здесь нельзя ничего строить.,
JWK-Hint-BuildingCantBuildThis,You cannot build this here.,Здесь нельзя построить это.,
JWK-Hint-CantDoDisabledRadio,You cannot do that with a disabled radio.,Нельзя делать это с отключенным радио.,
JWK-Hint-CantDoEnemiesNearby,You cannot do this with enemies nearby.,Нельзя делать это при врагах поблизости.,
JWK-Hint-CantDoInIllegalZone,You cannot do this in illegal zone.,Нельзя делать это в запрещенной зоне.,
JWK-Hint-CantDoInMovingVehicle,Your vehicle must not be moving to do this.,Ваш транспорт не должен двигаться для этого.,
JWK-Hint-CantDoInVehicle,You cannot do that while in vehicle.,Нельзя делать это находясь в транспорте.,
JWK-Hint-CantDoNotEnoughMoney,You do not have enough money.,У вас недостаточно денег.,
JWK-Hint-CantDoNotEnoughResources,You do not have required resources.,У вас нет необходимых ресурсов.,
JWK-Hint-CantDoUndercover,You cannot do that while undercover.,Нельзя делать это находясь под прикрытием.,
JWK-Hint-CantDoWhenCombatant,You cannot do that while carrying weapons or in uniform. Hide your weapon and/or swap clothes.,Нельзя делать это нося оружие или в униформе окупанта. Спрячьте оружие и/или смените одежду.,
JWK-Hint-CantDoWhenWanted,You cannot do that while being wanted. Wait until heat drops off and come back later.,Нельзя делать это находясь в розыске. Подождите пока внимание спадет и вернитесь позже.,
JWK-Hint-CantDoWithoutMap,You need a map to do that.,Вам нужна карта для этого.,
JWK-Hint-CantDoWithoutWatch,You need a watch to do that.,Вам нужны часы для этого.,
JWK-Hint-CivilianExtortionExtorted,You extorted change money from this person. They will support the enemy from now on!,Вы вымогали мелочь у этого человека. Теперь он поддерживает врага.,
JWK-Hint-CivilianExtortionNoMoney,This person has no money to extort.,У этого человека нет денег для вымогательства.,
JWK-Hint-CivilianSupporterAlreadySupports,This person already supports the resistance.,Этот человек уже поддерживает сопротивление.,
JWK-Hint-CivilianSupporterConvertedOK,You have convinced this person to support resistance.,Вы убедили этого человека поддержать сопротивление.,
JWK-Hint-CivilianSupporterIsHostile,This person supports enemy and cannot be convinced to your cause.,Этот человек поддерживает врага и не может быть убежден в вашем деле.,
JWK-Hint-CivilianSupporterNotConverted,You failed to convince this person to support your cause.,Вам не удалось убедить этого человека поддержать ваше дело.,
JWK-Hint-ConversationCantTalk,You can't talk with this person right now.,Сейчас нельзя разговаривать с этим человеком.,
JWK-Hint-FastTravelNoDestinations,There are no destinations you can fast travel to right now.,Сейчас нет мест для быстрого перемещения.,
JWK-Hint-FastTravelTooClose,Destination is too close to fast travel.,Место назначения слишком близко для быстрого перемещения.,
JWK-Hint-GarageParkInvalidSpotDomain,This vehicle cannot be parked on this type of spot.,Этот транспорт нельзя припарковать на этом типе места.,
JWK-Hint-GarageParkOk,Vehicle has been parked. You can now use the garage to retrieve the vehicle from far away.,Транспорт припаркован. Теперь вы можете использовать гараж для получения транспорта издалека.,
JWK-Hint-GarageParkSpotTooSmall,This vehicle is too large to fit into that parking spot.,Этот транспорт слишком большой для этого парковочного места.,
JWK-Hint-GarageProcurementFailed,Could not procure the vehicle.,Невозможно приобрести технику.,
JWK-Hint-GarageRetrieveSpotObstructed,Vehicle cannot be retrieved because the parking spot is obstructed.,Транспорт нельзя вызывать - парковочное место заблокировано.,
JWK-Hint-GarageRetrieveVehicleTooClose,Vehicle is too close to be retrieved.,Транспорт слишком близко для получения.,
JWK-Hint-GarageSpotInUse,Another vehicle is already assigned to this parking slot. You can abandon that vehicle and free up the spot by accessing garage management.,Другой транспорт уже назначен на это парковочное место. Вы можете отказаться от того транспорта и освободить место через управление гаражом.,
JWK-Hint-GarageSpotNoVehicle,There is no vehicle assigned to the parking spot.,В парковочном месте нет назначенного транспорта.,
JWK-Hint-GarageSpotObstructed,The parking spot is obstructed.,Парковачная зона перегорожена.,
JWK-Hint-InventoryCantStoreItem,You do not have enough space in inventory to store the item. It has been placed on the ground.,,
JWK-Hint-LockpickBroken,Your lockpick has broken.,,
JWK-Hint-LockpickFailed,You failed to pick the lock.,,
JWK-Hint-MoneyTransferNoRecipients,There is no one nearby to transfer money to.,Рядом нет никого для перевода денег.,
JWK-Hint-MoneyTransferSent,Money has been transferred.,Деньги переведены.,
JWK-Hint-MoneyTransferTooFarAway,You are too far away to transfer money.,Вы слишком далеко для перевода денег.,
JWK-Hint-NewGame-FactionAmbientDuplicated,The same faction cannot be used as civilians and a conflict side simultaneously. Please select different factions to continue.,Одна и та же фракция не может использоваться как гражданские и сторона конфликта одновременно. Выберите разные фракции для продолжения.,
JWK-Hint-NewGame-FactionEnemyAsFriendly,The same faction cannot be used as enemy and allied forces simultaneously. Please select different factions to continue.,Одна и та же фракция не может использоваться как враг и союзные силы одновременно. Выберите разные фракции для продолжения.,
